date,accuracy,f1_score,precision,recall
2025-09-16 06:33:36,0.4901960784313725,0.5806451612903226,0.5294117647058824,0.6428571428571429
2025-09-17 06:33:46,0.5,0.5806451612903226,0.5294117647058824,0.6428571428571429
2025-09-18 06:32:51,0.490566037735849,0.5714285714285714,0.5142857142857142,0.6428571428571429
2025-09-19 06:33:34,0.4814814814814814,0.5625,0.5142857142857142,0.6206896551724138
2025-09-20 06:30:26,0.4727272727272727,0.5538461538461539,0.5142857142857142,0.6
2025-09-21 06:31:45,0.4727272727272727,0.5538461538461539,0.5142857142857142,0.6
2025-09-22 18:26:08,0.4642857142857143,0.5454545454545454,0.5142857142857142,0.5806451612903226
2025-09-25 19:32:03,0.4310344827586206,0.5217391304347826,0.4736842105263157,0.5806451612903226
2025-09-26 06:33:05,0.4310344827586206,0.5217391304347826,0.4736842105263157,0.5806451612903226
2025-09-27 06:29:19,0.4310344827586206,0.5217391304347826,0.4736842105263157,0.5806451612903226
2025-09-28 06:31:22,0.4310344827586206,0.5217391304347826,0.4736842105263157,0.5806451612903226
2025-09-29 06:35:49,0.4310344827586206,0.5217391304347826,0.4736842105263157,0.5806451612903226
2025-09-30 06:34:44,0.4406779661016949,0.5352112676056338,0.4871794871794871,0.59375
2025-10-01 06:34:10,0.4333333333333333,0.5277777777777778,0.4871794871794871,0.5757575757575758
2025-10-02 06:33:04,0.4426229508196721,0.5405405405405406,0.5,0.5882352941176471
2025-10-03 06:32:23,0.4516129032258064,0.5526315789473685,0.5121951219512195,0.6
2025-10-04 06:30:19,0.4444444444444444,0.5454545454545454,0.5121951219512195,0.5833333333333334
2025-10-05 06:30:10,0.4444444444444444,0.5454545454545454,0.5121951219512195,0.5833333333333334
2025-10-06 06:34:18,0.4444444444444444,0.5454545454545454,0.5121951219512195,0.5833333333333334
2025-10-07 06:33:30,0.453125,0.5569620253164557,0.5238095238095238,0.5945945945945946
2025-10-08 06:34:02,0.4615384615384615,0.5569620253164557,0.5238095238095238,0.5945945945945946
2025-10-09 06:34:25,0.4696969696969697,0.5679012345679012,0.5348837209302325,0.6052631578947368
2025-10-10 06:33:55,0.4776119402985074,0.5679012345679012,0.5348837209302325,0.6052631578947368
2025-10-11 06:30:07,0.4705882352941176,0.5609756097560976,0.5227272727272727,0.6052631578947368
2025-10-12 06:30:28,0.4705882352941176,0.5609756097560976,0.5227272727272727,0.6052631578947368
2025-10-13 06:35:46,0.4705882352941176,0.5609756097560976,0.5227272727272727,0.6052631578947368
2025-10-14 06:33:50,0.4782608695652174,0.5714285714285714,0.5333333333333333,0.6153846153846154
2025-10-15 06:34:15,0.4857142857142857,0.5714285714285714,0.5333333333333333,0.6153846153846154
2025-10-16 06:34:04,0.4929577464788732,0.5813953488372093,0.5434782608695652,0.625
2025-10-17 06:33:24,0.4861111111111111,0.5747126436781609,0.5319148936170213,0.625
2025-10-18 06:31:08,0.4931506849315068,0.5842696629213483,0.5416666666666666,0.6341463414634146
2025-10-19 06:32:16,0.4931506849315068,0.5842696629213483,0.5416666666666666,0.6341463414634146
2025-10-20 06:35:30,0.4931506849315068,0.5842696629213483,0.5416666666666666,0.6341463414634146
2025-10-21 06:34:17,0.5,0.5934065934065934,0.5510204081632653,0.6428571428571429
2025-10-22 07:05:58,0.5066666666666667,0.6021505376344086,0.56,0.6511627906976745
2025-10-23 06:34:46,0.5,0.5957446808510638,0.5490196078431373,0.6511627906976745
2025-10-24 06:33:25,0.5064935064935064,0.6041666666666666,0.5576923076923077,0.6590909090909091
2025-10-25 06:30:53,0.5128205128205128,0.6122448979591837,0.5660377358490566,0.6666666666666666
2025-10-26 06:32:35,0.5128205128205128,0.6122448979591837,0.5660377358490566,0.6666666666666666
2025-10-27 06:38:01,0.5128205128205128,0.6122448979591837,0.5660377358490566,0.6666666666666666
2025-10-28 06:36:17,0.5189873417721519,0.62,0.5740740740740741,0.6739130434782609
2025-10-29 06:36:31,0.525,0.6274509803921569,0.5818181818181818,0.6808510638297872
2025-10-30 06:34:49,0.5185185185185185,0.6213592233009708,0.5714285714285714,0.6808510638297872
2025-10-31 06:35:10,0.5121951219512195,0.6153846153846154,0.5614035087719298,0.6808510638297872
2025-11-01 06:31:46,0.5180722891566265,0.6226415094339622,0.5689655172413793,0.6875
2025-11-02 06:33:12,0.5180722891566265,0.6226415094339622,0.5689655172413793,0.6875
2025-11-03 06:36:58,0.5180722891566265,0.6226415094339622,0.5689655172413793,0.6875
2025-11-04 06:35:51,0.5238095238095238,0.6296296296296297,0.576271186440678,0.6938775510204082
2025-11-05 06:35:18,0.5176470588235295,0.6238532110091743,0.5666666666666667,0.6938775510204082
2025-11-06 06:35:34,0.5232558139534884,0.6306306306306306,0.5737704918032787,0.7
2025-11-07 06:35:30,0.5116279069767442,0.6181818181818182,0.5573770491803278,0.6938775510204082
2025-11-08 06:32:24,0.5340909090909091,0.6371681415929203,0.5806451612903226,0.7058823529411765
2025-11-09 06:32:35,0.5340909090909091,0.6371681415929203,0.5806451612903226,0.7058823529411765
2025-11-10 06:38:09,0.5340909090909091,0.6371681415929203,0.5806451612903226,0.7058823529411765
2025-11-11 06:36:06,0.5280898876404494,0.631578947368421,0.5806451612903226,0.6923076923076923
2025-11-12 06:36:30,0.5222222222222223,0.6260869565217392,0.5806451612903226,0.6792452830188679
2025-11-13 06:36:28,0.5274725274725275,0.6324786324786325,0.5873015873015873,0.6851851851851852
2025-11-14 06:36:31,0.5217391304347826,0.6271186440677966,0.578125,0.6851851851851852
2025-11-15 06:32:44,0.5161290322580645,0.6218487394957983,0.5692307692307692,0.6851851851851852
2025-11-16 06:33:57,0.5161290322580645,0.6218487394957983,0.5692307692307692,0.6851851851851852
2025-11-17 06:37:01,0.5161290322580645,0.6218487394957983,0.5692307692307692,0.6851851851851852
2025-11-18 06:35:48,0.5106382978723404,0.6166666666666667,0.5606060606060606,0.6851851851851852
2025-11-19 07:06:15,0.5157894736842106,0.6166666666666667,0.5606060606060606,0.6851851851851852
2025-11-20 06:35:08,0.5208333333333334,0.6229508196721312,0.5671641791044776,0.6909090909090909
2025-11-21 06:36:57,0.5257731958762887,0.6229508196721312,0.5671641791044776,0.6909090909090909
2025-11-22 06:32:36,0.5306122448979592,0.6290322580645161,0.5735294117647058,0.6964285714285714
2025-11-23 06:34:00,0.5306122448979592,0.6290322580645161,0.5735294117647058,0.6964285714285714
2025-11-24 06:37:01,0.5306122448979592,0.6290322580645161,0.5735294117647058,0.6964285714285714
2025-11-25 06:37:56,0.5353535353535354,0.6349206349206349,0.5797101449275363,0.7017543859649122
2025-11-26 06:37:14,0.53,0.6299212598425197,0.5797101449275363,0.6896551724137931
2025-11-27 06:37:54,0.5346534653465347,0.6356589147286822,0.5857142857142857,0.6949152542372882
2025-11-28 06:37:26,0.5346534653465347,0.6356589147286822,0.5857142857142857,0.6949152542372882
2025-11-29 07:04:24,0.5392156862745098,0.6412213740458015,0.5915492957746479,0.7
2025-11-30 06:35:43,0.5392156862745098,0.6412213740458015,0.5915492957746479,0.7
2025-12-01 06:39:48,0.5392156862745098,0.6412213740458015,0.5915492957746479,0.7
2025-12-02 06:38:46,0.5339805825242718,0.6363636363636364,0.5833333333333334,0.7
2025-12-03 06:38:11,0.5288461538461539,0.631578947368421,0.5833333333333334,0.6885245901639344
2025-12-04 06:37:55,0.5333333333333333,0.6370370370370371,0.589041095890411,0.6935483870967742
2025-12-05 06:38:20,0.5283018867924528,0.6323529411764706,0.589041095890411,0.6825396825396826
2025-12-06 06:34:15,0.5327102803738317,0.6376811594202898,0.5945945945945946,0.6875
2025-12-07 07:04:02,0.5327102803738317,0.6376811594202898,0.5945945945945946,0.6875
2025-12-08 06:40:43,0.5327102803738317,0.6376811594202898,0.5945945945945946,0.6875
2025-12-09 06:38:43,0.5277777777777778,0.6330935251798561,0.5866666666666667,0.6875
2025-12-10 06:39:05,0.5229357798165137,0.6285714285714286,0.5789473684210527,0.6875
2025-12-11 06:40:12,0.5272727272727272,0.6338028169014085,0.5844155844155844,0.6923076923076923
2025-12-12 06:39:07,0.5225225225225225,0.6293706293706294,0.5844155844155844,0.6818181818181818
2025-12-13 06:36:17,0.5178571428571429,0.625,0.5769230769230769,0.6818181818181818
2025-12-14 06:36:38,0.5178571428571429,0.625,0.5769230769230769,0.6818181818181818
2025-12-15 06:42:04,0.5178571428571429,0.625,0.5769230769230769,0.6818181818181818
2025-12-16 06:39:50,0.5132743362831859,0.6206896551724138,0.569620253164557,0.6818181818181818
2025-12-17 06:39:48,0.5175438596491229,0.6206896551724138,0.569620253164557,0.6818181818181818
2025-12-18 06:39:51,0.5130434782608696,0.6164383561643836,0.5625,0.6818181818181818
2025-12-19 06:37:59,0.5172413793103449,0.6216216216216216,0.5679012345679012,0.6865671641791045
2025-12-20 06:36:35,0.5213675213675214,0.6266666666666667,0.573170731707317,0.6911764705882353
2025-12-21 06:36:40,0.5213675213675214,0.6266666666666667,0.573170731707317,0.6911764705882353
2025-12-22 06:41:41,0.5213675213675214,0.6266666666666667,0.573170731707317,0.6911764705882353
2025-12-23 06:40:25,0.5254237288135594,0.631578947368421,0.5783132530120482,0.6956521739130435
2025-12-24 06:39:56,0.5294117647058824,0.6363636363636364,0.5833333333333334,0.7
2025-12-25 06:39:31,0.5333333333333333,0.6410256410256411,0.5882352941176471,0.704225352112676
2025-12-26 06:39:03,0.5333333333333333,0.6410256410256411,0.5882352941176471,0.704225352112676
2025-12-27 06:37:26,0.5289256198347108,0.6369426751592356,0.5813953488372093,0.704225352112676
2025-12-28 06:37:55,0.5289256198347108,0.6369426751592356,0.5813953488372093,0.704225352112676
2025-12-29 06:42:25,0.5289256198347108,0.6369426751592356,0.5813953488372093,0.704225352112676
2025-12-30 06:39:56,0.5245901639344263,0.6329113924050633,0.5747126436781609,0.704225352112676
2025-12-31 06:40:09,0.5203252032520326,0.6289308176100629,0.5681818181818182,0.704225352112676
2026-01-01 06:40:00,0.5161290322580645,0.625,0.5617977528089888,0.704225352112676
2026-01-02 06:40:16,0.5161290322580645,0.625,0.5617977528089888,0.704225352112676
2026-01-03 06:37:19,0.512,0.6211180124223602,0.5617977528089888,0.6944444444444444
2026-01-04 06:38:20,0.512,0.6211180124223602,0.5617977528089888,0.6944444444444444
2026-01-05 06:45:06,0.512,0.6211180124223602,0.5617977528089888,0.6944444444444444
2026-01-06 06:41:32,0.5079365079365079,0.6172839506172839,0.5617977528089888,0.684931506849315
2026-01-07 06:40:45,0.5039370078740157,0.6134969325153374,0.5617977528089888,0.6756756756756757
2026-01-08 06:40:53,0.5,0.6097560975609756,0.5555555555555556,0.6756756756756757
2026-01-09 06:40:39,0.5038759689922481,0.6144578313253012,0.5604395604395604,0.68
2026-01-10 06:36:55,0.5076923076923077,0.6190476190476191,0.5652173913043478,0.6842105263157895
2026-01-11 06:38:18,0.5076923076923077,0.6190476190476191,0.5652173913043478,0.6842105263157895
2026-01-12 06:43:22,0.5076923076923077,0.6190476190476191,0.5652173913043478,0.6842105263157895
2026-01-13 06:40:53,0.5114503816793893,0.6235294117647059,0.5698924731182796,0.6883116883116883
2026-01-14 06:40:35,0.5075757575757576,0.6198830409356725,0.5638297872340425,0.6883116883116883
2026-01-15 06:40:30,0.5112781954887218,0.6198830409356725,0.5638297872340425,0.6883116883116883
2026-01-16 06:40:43,0.5149253731343284,0.6242774566473989,0.5684210526315789,0.6923076923076923
2026-01-17 06:36:57,0.5111111111111111,0.6206896551724138,0.5625,0.6923076923076923
2026-01-18 06:38:03,0.5111111111111111,0.6206896551724138,0.5625,0.6923076923076923
2026-01-19 06:44:52,0.5111111111111111,0.6206896551724138,0.5625,0.6923076923076923
2026-01-20 06:42:36,0.5111111111111111,0.6206896551724138,0.5625,0.6923076923076923
2026-01-21 06:43:06,0.5073529411764706,0.6171428571428571,0.5567010309278351,0.6923076923076923
2026-01-22 06:42:00,0.5036496350364964,0.6136363636363636,0.5567010309278351,0.6835443037974683
2026-01-23 06:41:52,0.5072463768115942,0.6179775280898876,0.5612244897959183,0.6875
2026-01-24 06:38:05,0.5107913669064749,0.6222222222222222,0.5656565656565656,0.691358024691358
2026-01-25 06:39:03,0.5107913669064749,0.6222222222222222,0.5656565656565656,0.691358024691358
2026-01-26 06:43:46,0.5107913669064749,0.6222222222222222,0.5656565656565656,0.691358024691358
2026-01-27 06:42:23,0.5142857142857142,0.6263736263736264,0.57,0.6951219512195121
2026-01-28 06:42:41,0.5177304964539007,0.6304347826086957,0.5742574257425742,0.6987951807228916
2026-01-29 06:55:01,0.5140845070422535,0.6270270270270271,0.5686274509803921,0.6987951807228916
2026-01-30 06:56:30,0.5104895104895105,0.6236559139784946,0.5631067961165048,0.6987951807228916
2026-01-31 06:45:40,0.5069444444444444,0.6203208556149733,0.5576923076923077,0.6987951807228916
2026-02-01 06:56:12,0.5069444444444444,0.6203208556149733,0.5576923076923077,0.6987951807228916
2026-02-02 07:07:51,0.5069444444444444,0.6203208556149733,0.5576923076923077,0.6987951807228916
2026-02-03 06:58:11,0.5103448275862069,0.6243386243386243,0.5619047619047619,0.7023809523809523
2026-02-04 06:59:50,0.5068493150684932,0.6210526315789474,0.5566037735849056,0.7023809523809523
2026-02-05 07:05:13,0.5034013605442177,0.6178010471204188,0.5514018691588785,0.7023809523809523
2026-02-06 07:01:35,0.5,0.6145833333333334,0.5462962962962963,0.7023809523809523
2026-02-07 06:50:09,0.5033557046979866,0.6185567010309279,0.5504587155963303,0.7058823529411765
2026-02-08 06:56:56,0.5033557046979866,0.6185567010309279,0.5504587155963303,0.7058823529411765
2026-02-09 07:10:53,0.5033557046979866,0.6185567010309279,0.5504587155963303,0.7058823529411765
2026-02-10 07:11:06,0.5066666666666667,0.6224489795918368,0.5545454545454546,0.7093023255813954
2026-02-11 07:07:31,0.5033112582781457,0.6192893401015228,0.5495495495495496,0.7093023255813954
2026-02-12 07:07:26,0.5,0.6161616161616161,0.5446428571428571,0.7093023255813954
2026-02-13 07:05:01,0.4967320261437908,0.6130653266331658,0.5398230088495575,0.7093023255813954
2026-02-14 06:53:16,0.5,0.6169154228855721,0.543859649122807,0.7126436781609196
2026-02-15 06:57:40,0.5,0.6169154228855721,0.543859649122807,0.7126436781609196
2026-02-16 07:09:39,0.5,0.6169154228855721,0.543859649122807,0.7126436781609196
2026-02-17 07:04:58,0.5,0.6169154228855721,0.543859649122807,0.7126436781609196
2026-02-18 07:06:35,0.5032258064516129,0.6206896551724138,0.5478260869565217,0.7159090909090909
2026-02-19 07:05:49,0.5064102564102564,0.624390243902439,0.5517241379310345,0.7191011235955056
2026-02-20 07:03:08,0.5031847133757962,0.6213592233009708,0.5470085470085471,0.7191011235955056
2026-02-21 06:49:51,0.5063291139240507,0.625,0.5508474576271186,0.7222222222222222
2026-02-22 06:55:16,0.5063291139240507,0.625,0.5508474576271186,0.7222222222222222
2026-02-23 07:10:25,0.5063291139240507,0.625,0.5508474576271186,0.7222222222222222
2026-02-24 07:36:50,0.5031446540880503,0.6220095693779905,0.5462184873949579,0.7222222222222222
2026-02-25 07:07:42,0.5,0.6190476190476191,0.5462184873949579,0.7142857142857143
2026-02-26 07:06:33,0.5031055900621118,0.6226415094339622,0.55,0.717391304347826
2026-02-27 07:00:40,0.5,0.6197183098591549,0.5454545454545454,0.717391304347826
2026-02-28 06:44:58,0.5030674846625767,0.6197183098591549,0.5454545454545454,0.717391304347826
2026-03-01 06:54:35,0.5030674846625767,0.6197183098591549,0.5454545454545454,0.717391304347826
2026-03-02 07:05:23,0.5030674846625767,0.6197183098591549,0.5454545454545454,0.717391304347826
2026-03-03 06:59:16,0.5060975609756098,0.6232558139534884,0.5491803278688525,0.7204301075268817
2026-03-06 00:18:46,0.5240963855421686,0.6220095693779905,0.5652173913043478,0.6914893617021277
2026-03-06 06:57:01,0.5240963855421686,0.6220095693779905,0.5652173913043478,0.6914893617021277
2026-03-07 06:48:32,0.5240963855421686,0.6220095693779905,0.5652173913043478,0.6914893617021277
2026-03-08 06:51:41,0.5240963855421686,0.6220095693779905,0.5652173913043478,0.6914893617021277
2026-03-09 07:08:16,0.5240963855421686,0.6220095693779905,0.5652173913043478,0.6914893617021277
2026-03-10 06:57:10,0.5269461077844312,0.6255924170616114,0.5689655172413793,0.6947368421052632
2026-03-11 07:00:21,0.5238095238095238,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-12 07:02:11,0.5266272189349113,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-13 07:00:30,0.5294117647058824,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-14 06:54:44,0.5321637426900585,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-15 07:04:05,0.5321637426900585,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-16 07:24:54,0.5321637426900585,0.6226415094339622,0.5641025641025641,0.6947368421052632
2026-03-17 07:10:53,0.5348837209302325,0.6261682242990654,0.5677966101694916,0.6979166666666666
2026-03-18 07:08:00,0.5317919075144508,0.6232558139534884,0.5677966101694916,0.6907216494845361
2026-03-19 07:04:29,0.5344827586206896,0.6232558139534884,0.5677966101694916,0.6907216494845361
2026-03-20 07:02:37,0.5314285714285715,0.6203703703703703,0.5630252100840336,0.6907216494845361
2026-03-21 06:52:28,0.5340909090909091,0.6203703703703703,0.5630252100840336,0.6907216494845361
2026-03-22 06:58:37,0.5340909090909091,0.6203703703703703,0.5630252100840336,0.6907216494845361
2026-03-23 07:48:03,0.5340909090909091,0.6203703703703703,0.5630252100840336,0.6907216494845361
2026-03-24 07:10:56,0.536723163841808,0.6238532110091743,0.5666666666666667,0.6938775510204082
2026-03-25 07:08:22,0.5337078651685393,0.6210045662100456,0.5619834710743802,0.6938775510204082
2026-03-26 07:15:47,0.5363128491620112,0.6244343891402715,0.5655737704918032,0.696969696969697
2026-03-27 07:15:06,0.5333333333333333,0.6216216216216216,0.5609756097560976,0.696969696969697
2026-03-28 07:04:41,0.5303867403314917,0.6188340807174888,0.5564516129032258,0.696969696969697
2026-03-29 07:10:44,0.5303867403314917,0.6188340807174888,0.5564516129032258,0.696969696969697
2026-03-30 07:48:58,0.5303867403314917,0.6188340807174888,0.5564516129032258,0.696969696969697
2026-03-31 07:22:28,0.5274725274725275,0.6160714285714286,0.552,0.696969696969697
2026-04-01 07:27:47,0.5300546448087432,0.6194690265486725,0.5555555555555556,0.7
2026-04-02 07:19:31,0.5271739130434783,0.6167400881057269,0.5555555555555556,0.693069306930693
2026-04-03 07:16:47,0.5297297297297298,0.6200873362445415,0.5590551181102362,0.696078431372549
2026-04-04 07:07:00,0.5297297297297298,0.6200873362445415,0.5590551181102362,0.696078431372549
2026-04-05 07:14:02,0.5297297297297298,0.6200873362445415,0.5590551181102362,0.696078431372549
2026-04-06 07:50:51,0.5297297297297298,0.6200873362445415,0.5590551181102362,0.696078431372549
2026-04-07 07:24:46,0.532258064516129,0.6233766233766234,0.5625,0.6990291262135923
2026-04-08 07:27:44,0.5294117647058824,0.6206896551724138,0.5581395348837209,0.6990291262135923
2026-04-09 07:29:39,0.5319148936170213,0.6239316239316239,0.5615384615384615,0.7019230769230769
2026-04-10 07:49:02,0.5396825396825397,0.6329113924050633,0.5725190839694656,0.7075471698113207
2026-04-11 07:06:54,0.5368421052631579,0.6302521008403361,0.5681818181818182,0.7075471698113207
2026-04-12 07:21:10,0.5368421052631579,0.6302521008403361,0.5681818181818182,0.7075471698113207
2026-04-13 08:11:18,0.5368421052631579,0.6302521008403361,0.5681818181818182,0.7075471698113207
2026-04-15 07:54:10,0.5364583333333334,0.6307053941908713,0.5714285714285714,0.7037037037037037
2026-04-16 07:54:15,0.5364583333333334,0.6307053941908713,0.5714285714285714,0.7037037037037037
2026-04-17 07:54:41,0.538860103626943,0.6337448559670782,0.5746268656716418,0.7064220183486238
2026-04-18 07:15:33,0.5412371134020618,0.636734693877551,0.5777777777777777,0.7090909090909091
2026-04-19 07:26:28,0.5412371134020618,0.636734693877551,0.5777777777777777,0.7090909090909091
2026-04-20 08:15:28,0.5412371134020618,0.636734693877551,0.5777777777777777,0.7090909090909091
2026-04-21 07:59:18,0.5435897435897435,0.636734693877551,0.5777777777777777,0.7090909090909091
2026-04-22 07:55:48,0.5459183673469388,0.636734693877551,0.5777777777777777,0.7090909090909091
2026-04-23 08:02:07,0.5431472081218274,0.6341463414634146,0.5777777777777777,0.7027027027027027
2026-04-24 08:10:50,0.5454545454545454,0.6341463414634146,0.5777777777777777,0.7027027027027027
2026-04-25 07:24:27,0.542713567839196,0.631578947368421,0.5777777777777777,0.6964285714285714
2026-04-26 07:46:51,0.542713567839196,0.631578947368421,0.5777777777777777,0.6964285714285714
2026-04-27 08:32:55,0.542713567839196,0.631578947368421,0.5777777777777777,0.6964285714285714
2026-04-28 08:31:05,0.545,0.6345381526104418,0.5808823529411765,0.6991150442477876
2026-04-29 08:25:33,0.5422885572139303,0.632,0.5766423357664233,0.6991150442477876
2026-04-30 08:28:07,0.5396039603960396,0.6294820717131474,0.572463768115942,0.6991150442477876
2026-05-01 08:17:59,0.5369458128078818,0.626984126984127,0.572463768115942,0.6929824561403509
2026-05-02 07:51:04,0.5343137254901961,0.6245059288537549,0.572463768115942,0.6869565217391305
2026-05-03 08:06:35,0.5343137254901961,0.6245059288537549,0.572463768115942,0.6869565217391305
2026-05-04 08:35:37,0.5343137254901961,0.6245059288537549,0.572463768115942,0.6869565217391305
2026-05-05 08:16:39,0.5317073170731708,0.6220472440944882,0.5683453237410072,0.6869565217391305
2026-05-06 08:32:47,0.5339805825242718,0.625,0.5714285714285714,0.6896551724137931
2026-05-07 08:40:14,0.5314009661835749,0.622568093385214,0.5714285714285714,0.6837606837606838
2026-05-08 07:48:00,0.5336538461538461,0.622568093385214,0.5714285714285714,0.6837606837606838
2026-05-09 08:02:21,0.5311004784688995,0.6201550387596899,0.5714285714285714,0.6779661016949152
2026-05-10 08:12:29,0.5311004784688995,0.6201550387596899,0.5714285714285714,0.6779661016949152
2026-05-11 09:46:38,0.5311004784688995,0.6201550387596899,0.5714285714285714,0.6779661016949152
2026-05-12 08:45:49,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-13 08:49:29,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-14 08:42:33,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-15 08:54:07,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-16 08:09:52,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-17 08:26:19,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-18 10:11:51,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-19 09:52:17,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-20 09:41:19,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-21 09:48:21,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-22 09:33:08,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-23 08:25:18,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-29 09:59:25,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-30 08:32:52,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-05-31 08:51:43,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-01 11:42:50,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-02 10:42:43,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-03 11:06:03,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-04 10:01:12,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-05 09:57:50,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-06 08:38:54,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
2026-06-07 09:18:59,0.5285714285714286,0.6177606177606177,0.5714285714285714,0.6722689075630253
